# GENERATED by hc-conformance --write-rule-interaction-pairs. One line per pipeline-permitted
# ordered pair of rule-bearing units within a Stratum (or between two adjacent Strata) --
# OrderingGenerator.EnumerateStratumPairs's denominator for rule-interaction coverage, classified
# by CheckStratumPairDisjointDomains. Self-pairs are included (see the method doc for why); an
# AffixTemplate is one unit, never exploded into its Slot rules -- those are already pinned by
# OrderingGenerator's adjacent-pair AffixTemplateSlots list. pair_kind is same-stage, cross-stage,
# or cross-stratum. domain_relation is only ever Disjoint/Overlaps for a PhonologicalRule pair;
# every other unit-kind combination is Undetermined by construction.
fixture	stratum_a	stratum_b	pair_kind	unit_a_kind	unit_a	unit_b_kind	unit_b	domain_relation
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrInfixUm	MorphologicalRule	mrTrunc	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrLnk	MorphologicalRule	mrCircum	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrLnk	MorphologicalRule	mrInfixUm	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrLnk	MorphologicalRule	mrLnk	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrLnk	MorphologicalRule	mrPerf	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrLnk	MorphologicalRule	mrRedupCV	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrLnk	MorphologicalRule	mrRedupFull	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrLnk	MorphologicalRule	mrTrunc	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrPerf	MorphologicalRule	mrCircum	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrPerf	MorphologicalRule	mrInfixUm	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrPerf	MorphologicalRule	mrLnk	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrPerf	MorphologicalRule	mrPerf	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrPerf	MorphologicalRule	mrRedupCV	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrPerf	MorphologicalRule	mrRedupFull	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrPerf	MorphologicalRule	mrTrunc	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrRedupCV	MorphologicalRule	mrCircum	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrRedupCV	MorphologicalRule	mrInfixUm	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrRedupCV	MorphologicalRule	mrLnk	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrRedupCV	MorphologicalRule	mrPerf	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrRedupCV	MorphologicalRule	mrRedupCV	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrRedupCV	MorphologicalRule	mrRedupFull	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrRedupCV	MorphologicalRule	mrTrunc	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrRedupFull	MorphologicalRule	mrCircum	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrRedupFull	MorphologicalRule	mrInfixUm	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrRedupFull	MorphologicalRule	mrLnk	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrRedupFull	MorphologicalRule	mrPerf	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrRedupFull	MorphologicalRule	mrRedupCV	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrRedupFull	MorphologicalRule	mrRedupFull	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrRedupFull	MorphologicalRule	mrTrunc	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrTrunc	MorphologicalRule	mrCircum	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrTrunc	MorphologicalRule	mrInfixUm	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrTrunc	MorphologicalRule	mrLnk	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrTrunc	MorphologicalRule	mrPerf	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrTrunc	MorphologicalRule	mrRedupCV	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrTrunc	MorphologicalRule	mrRedupFull	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	MorphologicalRule	mrTrunc	MorphologicalRule	mrTrunc	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	SameStage	PhonologicalRule	prNonContig	PhonologicalRule	prNonContig	Overlaps
languages/metathesis-phase-isolation	Morphology	Morphology	CrossStage	MorphologicalRule	mrCircum	PhonologicalRule	prNonContig	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	CrossStage	MorphologicalRule	mrInfixUm	PhonologicalRule	prNonContig	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	CrossStage	MorphologicalRule	mrLnk	PhonologicalRule	prNonContig	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	CrossStage	MorphologicalRule	mrPerf	PhonologicalRule	prNonContig	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	CrossStage	MorphologicalRule	mrRedupCV	PhonologicalRule	prNonContig	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	CrossStage	MorphologicalRule	mrRedupFull	PhonologicalRule	prNonContig	Undetermined
languages/metathesis-phase-isolation	Morphology	Morphology	CrossStage	MorphologicalRule	mrTrunc	PhonologicalRule	prNonContig	Undetermined
languages/metathesis-phase-isolation	SimpleMeta	SimpleMeta	SameStage	MorphologicalRule	mrISuffix	MorphologicalRule	mrISuffix	Undetermined
languages/metathesis-phase-isolation	SimpleMeta	SimpleMeta	SameStage	PhonologicalRule	mrSimpleMeta	PhonologicalRule	mrSimpleMeta	Undetermined
languages/metathesis-phase-isolation	SimpleMeta	SimpleMeta	CrossStage	MorphologicalRule	mrISuffix	PhonologicalRule	mrSimpleMeta	Undetermined
languages/metathesis-phase-isolation	SimpleMeta	Morphology	CrossStratum	PhonologicalRule	mrSimpleMeta	MorphologicalRule	mrCircum	Undetermined
languages/metathesis-phase-isolation	SimpleMeta	Morphology	CrossStratum	PhonologicalRule	mrSimpleMeta	MorphologicalRule	mrInfixUm	Undetermined
languages/metathesis-phase-isolation	SimpleMeta	Morphology	CrossStratum	PhonologicalRule	mrSimpleMeta	MorphologicalRule	mrLnk	Undetermined
languages/metathesis-phase-isolation	SimpleMeta	Morphology	CrossStratum	PhonologicalRule	mrSimpleMeta	MorphologicalRule	mrPerf	Undetermined
languages/metathesis-phase-isolation	SimpleMeta	Morphology	CrossStratum	PhonologicalRule	mrSimpleMeta	MorphologicalRule	mrRedupCV	Undetermined
languages/metathesis-phase-isolation	SimpleMeta	Morphology	CrossStratum	PhonologicalRule	mrSimpleMeta	MorphologicalRule	mrRedupFull	Undetermined
languages/metathesis-phase-isolation	SimpleMeta	Morphology	CrossStratum	PhonologicalRule	mrSimpleMeta	MorphologicalRule	mrTrunc	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrCompoundHN	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrCompoundNH	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrDeriv	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrPrefixMa2	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrCompoundHN	MorphologicalRule	mrPrefixPi1	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrCompoundHN	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrCompoundNH	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrDeriv	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrPrefixMa2	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrCompoundNH	MorphologicalRule	mrPrefixPi1	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrDeriv	MorphologicalRule	mrCompoundHN	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrDeriv	MorphologicalRule	mrCompoundNH	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrDeriv	MorphologicalRule	mrDeriv	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrDeriv	MorphologicalRule	mrPrefixMa2	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrDeriv	MorphologicalRule	mrPrefixPi1	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrPrefixMa2	MorphologicalRule	mrCompoundHN	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrPrefixMa2	MorphologicalRule	mrCompoundNH	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrPrefixMa2	MorphologicalRule	mrDeriv	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrPrefixMa2	MorphologicalRule	mrPrefixMa2	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrPrefixMa2	MorphologicalRule	mrPrefixPi1	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrPrefixPi1	MorphologicalRule	mrCompoundHN	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrPrefixPi1	MorphologicalRule	mrCompoundNH	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrPrefixPi1	MorphologicalRule	mrDeriv	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrPrefixPi1	MorphologicalRule	mrPrefixMa2	Undetermined
languages/polysynthetic-stratal-derivation-chain	Derivation	Derivation	SameStage	MorphologicalRule	mrPrefixPi1	MorphologicalRule	mrPrefixPi1	Undetermined
languages/polysynthetic-stratal-derivation-chain	Inflection	Inflection	SameStage	MorphologicalRule	mrInfl	MorphologicalRule	mrInfl	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Phonology	SameStage	PhonologicalRule	prDelReins	PhonologicalRule	prDelReins	Overlaps
languages/polysynthetic-stratal-derivation-chain	Phonology	Phonology	SameStage	PhonologicalRule	prDelReins	PhonologicalRule	prMDC1	Overlaps
languages/polysynthetic-stratal-derivation-chain	Phonology	Phonology	SameStage	PhonologicalRule	prDelReins	PhonologicalRule	prMDC2	Disjoint
languages/polysynthetic-stratal-derivation-chain	Phonology	Phonology	SameStage	PhonologicalRule	prDelReins	PhonologicalRule	prMultiSeg	Overlaps
languages/polysynthetic-stratal-derivation-chain	Phonology	Phonology	SameStage	PhonologicalRule	prMDC1	PhonologicalRule	prMDC1	Overlaps
languages/polysynthetic-stratal-derivation-chain	Phonology	Phonology	SameStage	PhonologicalRule	prMDC1	PhonologicalRule	prMDC2	Overlaps
languages/polysynthetic-stratal-derivation-chain	Phonology	Phonology	SameStage	PhonologicalRule	prMDC2	PhonologicalRule	prMDC2	Overlaps
languages/polysynthetic-stratal-derivation-chain	Phonology	Phonology	SameStage	PhonologicalRule	prMultiSeg	PhonologicalRule	prMDC1	Overlaps
languages/polysynthetic-stratal-derivation-chain	Phonology	Phonology	SameStage	PhonologicalRule	prMultiSeg	PhonologicalRule	prMDC2	Overlaps
languages/polysynthetic-stratal-derivation-chain	Phonology	Phonology	SameStage	PhonologicalRule	prMultiSeg	PhonologicalRule	prMultiSeg	Overlaps
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prDelReins	MorphologicalRule	mrCompoundHN	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prDelReins	MorphologicalRule	mrCompoundNH	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prDelReins	MorphologicalRule	mrDeriv	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prDelReins	MorphologicalRule	mrPrefixMa2	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prDelReins	MorphologicalRule	mrPrefixPi1	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prMDC1	MorphologicalRule	mrCompoundHN	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prMDC1	MorphologicalRule	mrCompoundNH	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prMDC1	MorphologicalRule	mrDeriv	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prMDC1	MorphologicalRule	mrPrefixMa2	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prMDC1	MorphologicalRule	mrPrefixPi1	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prMDC2	MorphologicalRule	mrCompoundHN	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prMDC2	MorphologicalRule	mrCompoundNH	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prMDC2	MorphologicalRule	mrDeriv	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prMDC2	MorphologicalRule	mrPrefixMa2	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prMDC2	MorphologicalRule	mrPrefixPi1	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prMultiSeg	MorphologicalRule	mrCompoundHN	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prMultiSeg	MorphologicalRule	mrCompoundNH	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prMultiSeg	MorphologicalRule	mrDeriv	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prMultiSeg	MorphologicalRule	mrPrefixMa2	Undetermined
languages/polysynthetic-stratal-derivation-chain	Phonology	Derivation	CrossStratum	PhonologicalRule	prMultiSeg	MorphologicalRule	mrPrefixPi1	Undetermined
languages/prefixal-discontinuous-slot-dependency	Main	Main	SameStage	AffixTemplate	verbPrefixTemplate	AffixTemplate	verbPrefixTemplate	Undetermined
languages/suffixing-evidential-adjacency-chain	Main	Main	SameStage	MorphologicalRule	mrEvidAssum	MorphologicalRule	mrEvidAssum	Undetermined
languages/suffixing-evidential-adjacency-chain	Main	Main	SameStage	MorphologicalRule	mrEvidAssum	MorphologicalRule	mrEvidConjectural	Undetermined
languages/suffixing-evidential-adjacency-chain	Main	Main	SameStage	MorphologicalRule	mrEvidAssum	MorphologicalRule	mrEvidDirect	Undetermined
languages/suffixing-evidential-adjacency-chain	Main	Main	SameStage	MorphologicalRule	mrEvidAssum	MorphologicalRule	mrEvidMir	Undetermined
languages/suffixing-evidential-adjacency-chain	Main	Main	SameStage	MorphologicalRule	mrEvidAssum	MorphologicalRule	mrEvidReportative	Undetermined
languages/suffixing-evidential-adjacency-chain	Main	Main	SameStage	MorphologicalRule	mrEvidAssum	MorphologicalRule	mrPerson1	Undetermined
languages/suffixing-evidential-adjacency-chain	Main	Main	SameStage	MorphologicalRule	mrEvidAssum	MorphologicalRule	mrPerson1PlIncl	Undetermined
languages/suffixing-evidential-adjacency-chain	Main	Main	SameStage	MorphologicalRule	mrEvidAssum	MorphologicalRule	mrPerson2	Undetermined
languages/suffixing-evidential-adjacency-chain	Main	Main	SameStage	MorphologicalRule	mrEvidAssum	MorphologicalRule	mrPerson2Pl	Undetermined
languages/suffixing-evidential-adjacency-chain	Main	Main	SameStage	MorphologicalRule	mrEvidAssum	MorphologicalRule	mrPerson3	Undetermined
